,Comparison,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_Lscc,P_value_Lscc
215,LUZP1_proteomics,-0.42131594837583186,0.0006854436107224183,,,,,0.4386449689050739,3.8828871131569456e-05,,,,,,
216,TLR7_proteomics,-0.4214657674336453,0.0006854436107224183,,,,,,,,,,,,
217,GIMAP4_proteomics,-0.42129232796130356,0.0006854436107224183,,,,,,,-0.2898649042485531,0.02700055999600956,-0.3986168265735719,0.0010901765508319811,,
218,EDNRB_proteomics,0.4217204154726886,0.0006854436107224183,,,,,,,,,,,,
219,SLC6A9_proteomics,0.4215702800908227,0.0006854436107224183,,,,,,,,,,,,
220,TCIRG1_proteomics,-0.4214257021892915,0.0006854436107224183,,,,,,,,,,,,
221,CNPY3_proteomics,-0.4211264967824083,0.0006854436107224183,,,,,,,,,,,,
222,RASSF1_proteomics,-0.4617734428726475,0.0006862006544706784,,,,,0.3046560548676512,0.0068671153222184195,-0.4307299619666217,0.0006710437033931482,,,,
223,FPR1_proteomics,-0.42089503362601977,0.0006871671713657671,,,,,,,,,,,,
224,ALDH3B1_proteomics,-0.42080849274160387,0.0006871844530857265,,,,,,,,,,,,
225,NKAIN3_proteomics,0.4222427316581944,0.0006977804877015251,,,,,,,,,,,,
226,PTER_proteomics,-0.4203613592944818,0.0006977804877015251,,,,,,,,,-0.306740126534661,0.018952737907710786,,
227,RALGAPA1_proteomics,0.4202735232277472,0.0006977804877015251,,,,,-0.34273207171906495,0.002047897872216248,,,,,,
228,LILRB1_proteomics,-0.4197620483657131,0.0007121880501850404,,,,,,,,,,,,
229,PLBD2_proteomics,-0.41969128451128934,0.0007121880501850404,,,,,,,,,,,,
230,HEPACAM_proteomics,0.41932433219727516,0.0007199402783136275,,,,,,,,,,,,
231,KBTBD6_proteomics,0.4193132437143131,0.0007199402783136275,,,,,,,,,,,,
232,BRI3_proteomics,-0.4189446141231125,0.0007274616450929044,,,,,,,,,,,,
233,NOVA1_proteomics,0.41898512661283693,0.0007274616450929044,,,,,-0.2699023095915124,0.01807148461085022,,,,,,
234,ACSS1_proteomics,0.41863082687492104,0.0007361492581890146,,,,,-0.2735622881127064,0.016361689182322555,,,,,,
235,SLFN5_proteomics,-0.4184524366691809,0.00073978001926859,,,,,,,0.27236778791416516,0.039834473095844605,,,,
236,FGL2_proteomics,-0.4183446680806845,0.0007407472820216912,,,,,,,,,-0.4335338962802843,0.00029595865713599913,,
237,COL1A2_proteomics,-0.417762961922836,0.0007599803996314172,,,,,,,,,,,,
238,RAB11FIP1_proteomics,-0.4365183610279324,0.0007610719268557312,,,,,,,,,,,,
239,EVI2B_proteomics,-0.4174054665566349,0.0007642168364492213,-0.33802458466304397,0.009150885747880382,,,0.2468079750381217,0.032607774280291886,-0.2627669804992079,0.0487748628783024,-0.3359740579087178,0.008253202648014766,,
240,HCLS1_proteomics,-0.4171020146537781,0.0007642168364492213,-0.29569946078802495,0.023443348659615726,,,,,,,-0.4407619945821126,0.0002212240951460547,,
241,SERPINB2_proteomics,-0.4827558458776459,0.0007642168364492213,,,,,0.29763562965797646,0.03632131713124963,,,,,,
242,FLNB_proteomics,-0.4172346263709471,0.0007642168364492213,,,,,-0.2535595274056683,0.027449069041792378,,,0.3484908637639775,0.005566440113175167,,
243,MRC1_proteomics,-0.4171237639253955,0.0007642168364492213,,,,,0.3720280912601993,0.0007248366957847413,,,,,,
244,ACSBG1_proteomics,0.41725657798640803,0.0007642168364492213,,,,,,,,,,,,
245,BLOC1S5_proteomics,-0.4163216726122936,0.0007904837347795239,,,,,,,,,-0.4299276903252824,0.00033270120249819803,,
246,FHOD1_proteomics,-0.4162674963657118,0.0007904837347795239,,,,,0.3490485035116987,0.001651689115095144,0.26201017905844504,0.04945312333895494,,,,
247,HEXA_proteomics,-0.4154743813952714,0.0008088836270106465,,,,,,,,,,,,
248,HMGA1_proteomics,-0.4154867251670677,0.0008088836270106465,-0.30870831448084,0.017013233707845743,,,,,,,,,,
249,EHD4_proteomics,-0.4156646681960542,0.0008088836270106465,,,,,0.25639067820009803,0.02545243211049204,,,,,,
250,SCIN_proteomics,-0.41545292568278036,0.0008088836270106465,,,,,,,,,,,,
251,FAM49B_proteomics,-0.4154224486799629,0.0008088836270106465,,,,,,,,,,,,
252,HPS5_proteomics,-0.41508051452911515,0.0008198173357537334,,,,,,,,,,,,
253,TRMT1L_proteomics,-0.41494580983014484,0.0008221979169653313,,,,,-0.3363758555388784,0.002531484645910561,,,,,,
254,NFKB2_proteomics,-0.41429221012761336,0.0008239738538221484,,,,,,,-0.40788741152781227,0.0008743110048391901,,,,
255,TUT7_proteomics,-0.4145261482995832,0.0008239738538221484,,,,,,,,,,,,
256,DEF6_proteomics,-0.4148077668451957,0.0008239738538221484,-0.2686013726286775,0.04476922885429215,,,,,-0.2946458855132201,0.024682786369876215,-0.32152437727379574,0.01252834735045763,,
257,CTSA_proteomics,-0.41451604843654904,0.0008239738538221484,-0.338514183328769,0.007663770126270197,,,,,,,,,,
258,HSPBP1_proteomics,0.41456606897323467,0.0008239738538221484,,,,,,,,,,,,
259,NTAN1_proteomics,-0.41437124133527453,0.0008239738538221484,,,,,,,,,,,,
260,IRF5_proteomics,-0.4331115903040691,0.0008239738538221484,,,,,,,,,-0.4699488782845669,7.494268792116716e-05,,
261,ZBTB47_proteomics,0.4143113269248181,0.0008239738538221484,,,,,,,,,,,,
262,RHBDF2_proteomics,-0.4141361962652817,0.000827356962899887,,,,,0.23134311187169437,0.047393696138598375,,,,,,
263,EPN2_proteomics,0.4140606955147329,0.0008273817738934505,,,,,,,,,,,,
264,LRRC25_proteomics,-0.413658970125033,0.0008388393327051674,,,,,0.3760874295556002,0.005876556446746575,,,,,,
265,MARC1_proteomics,0.41363993108833264,0.0008388393327051674,,,,,,,,,,,,
266,POU3F3_proteomics,0.41310175962639994,0.0008572411707271105,,,,,,,,,,,,
267,ARHGAP10_proteomics,-0.4130586731656679,0.0008572411707271105,,,,,0.5605272344738426,2.4583299007417595e-08,,,,,,
268,NHS_proteomics,-0.4129886135815363,0.0008572411707271105,,,,,,,,,,,,
269,ACSL4_proteomics,-0.4126802038742674,0.000865836075968985,,,,,0.5176031734206615,4.7506020668636697e-07,,,,,,
270,ITGAL_proteomics,-0.41264408258515983,0.000865836075968985,,,,,,,,,-0.4438449068890873,0.0002120961612748784,,
271,ITGB1_proteomics,-0.4123638693676748,0.0008749238230347115,0.27602747616091156,0.038341777121717505,,,0.41052987255228596,0.00013670598121297308,,,0.34736030929966166,0.005765454435824462,0.2969450841470454,0.04471265092250501
272,TYMP_proteomics,-0.41204598504497547,0.0008825530148361984,,,,,,,,,,,,
273,WIPF3_proteomics,0.4120990789075213,0.0008825530148361984,,,,,0.37066858965594196,0.01813047239923057,,,,,,
274,LRMDA_proteomics,-0.41176039732682457,0.0008920692296782145,,,,,,,,,,,,
275,CTHRC1_proteomics,-0.41165046653075105,0.0008937634054792513,,,,,,,,,,,,
276,ENTPD1_proteomics,-0.4109100759710935,0.0009242657061939263,,,,,,,,,-0.35199007524737247,0.0050061423392118425,,
277,FBP1_proteomics,-0.41041375252678935,0.0009407493869000011,-0.3710154638825103,0.002844209837296277,,,-0.34962284124295473,0.0016203146632943536,,,,,,
278,FBXO17_proteomics,0.41044070313903813,0.0009407493869000011,0.3591625850772946,0.004051512785970784,,,,,,,,,,
279,SAMSN1_proteomics,-0.4101538826517691,0.0009496616153163462,,,,,,,,,-0.27543275786854154,0.040160551890854594,,
280,ZNF185_proteomics,-0.410065836815915,0.0009504589844489365,,,,,,,,,,,0.39468000672223263,0.0024494991291527284
281,P2RX4_proteomics,-0.4099886887798543,0.0009507496673351498,0.2654042709108927,0.047753669583109774,,,,,,,,,,
282,FOXP1_proteomics,-0.45223073724969676,0.0009578078139318845,,,,,-0.27459577046377115,0.027345277319830504,,,,,,
283,LPXN_proteomics,-0.40969930860443393,0.0009578078139318845,,,,,0.2461485776372682,0.033106062121141776,,,-0.37065608620013335,0.0027284337939352202,,
284,PDGFA_proteomics,0.4129047933502273,0.0009889319588579954,,,,,,,,,,,,
285,RELB_proteomics,-0.40870963861961507,0.0009992386386414578,,,,,,,,,,,,
286,GLB1_proteomics,-0.40858941310188723,0.0010017356167271137,-0.34395390313878,0.006441226052157935,,,,,,,,,,
287,MYOF_proteomics,-0.4084881177494487,0.0010033031248563018,0.31908253667000963,0.013107362384478804,,,,,,,0.34251989906132596,0.006798105806152045,,
288,INPP5D_proteomics,-0.4081806069217912,0.001009137195956985,-0.27189082418464383,0.04182668091672667,,,,,-0.2719333361211945,0.040070225549277395,-0.4400583857621493,0.0002212240951460547,,
289,CARD11_proteomics,-0.40816321074792977,0.001009137195956985,,,,,,,,,-0.40482029580789447,0.0008824832329012027,,
290,DDR1_proteomics,0.40830140973003015,0.001009137195956985,,,,,,,,,0.2686670916935848,0.04708349461081021,0.4203667087253302,0.0010067525042011887
291,CAV1_proteomics,-0.4079974999455609,0.0010139982197394839,0.3448892654221376,0.006246499464405343,,,,,,,,,,
292,CLIC2_proteomics,-0.40751970241859525,0.0010347966985445336,,,,,,,,,-0.40624652975243325,0.0008319180837007961,,
293,CDC34_proteomics,0.4074059174559267,0.0010371140652941882,0.2986334872975501,0.021841569675094475,,,,,0.3354557618790956,0.008766800100632681,,,,
294,CERS1_proteomics,0.40715432670602053,0.0010465706430359152,,,,,,,,,,,,
295,PTPRZ1_proteomics,0.40704902886856287,0.0010484907655000843,,,,,,,,,,,,
296,CRYBG1_proteomics,-0.4068802113983254,0.0010537336059022475,0.34654232649486005,0.005966103910283179,,,,,0.313416769181871,0.01578307950412012,,,0.365712855178949,0.00653609008419184
297,WASF3_proteomics,0.4066422126456417,0.0010626411287720874,,,,,,,,,,,,
298,NFKB1_proteomics,-0.406439468334648,0.0010697602889655777,,,,,,,,,,,,
299,ARPC2_proteomics,-0.4063273917893301,0.0010721178000713013,-0.33618147696140066,0.008147905304138904,,,0.25799893858524947,0.024556839490028754,-0.2927053048353768,0.025782364578467408,,,,
300,CACUL1_proteomics,-0.4059102128717704,0.0010868875302343444,,,,,-0.27707033965801875,0.0148832423848128,,,,,,
301,PYCARD_proteomics,-0.4058488671481377,0.0010868875302343444,,,,,-0.27638538006133057,0.015177497321090187,,,,,,
302,MYO1C_proteomics,-0.4059147320458793,0.0010868875302343444,,,,,,,-0.3358334732067911,0.020429418704418226,,,,
303,GPX3_proteomics,-0.4053625710111532,0.0011096033786290773,-0.345019270500481,0.0062452743099231855,,,,,,,,,,
304,ADGRL2_proteomics,0.4050506627240138,0.001123084896158117,,,,,0.30313004947011457,0.009616155107125135,,,,,,
305,FGB_proteomics,-0.40493606022275647,0.0011257460768635801,,,,,0.30304667016450837,0.007154808375061423,,,,,,
306,IL4I1_proteomics,-0.4047159052383673,0.0011306133140884323,,,,,0.3342951749122689,0.002718663792532023,,,,,,
307,CCNDBP1_proteomics,-0.4047649460274346,0.0011306133140884323,,,,,,,,,,,,
308,LRMP_proteomics,-0.404324668295278,0.0011488300144825775,,,,,,,-0.2785986438135194,0.0350176124460915,-0.3420216403731371,0.006899190324678693,,
309,PLEKHO2_proteomics,-0.4036127628005014,0.00118581983173773,-0.3284602432329894,0.010127304390079785,,,,,,,-0.34548879828584084,0.0061412048672684315,,
310,CTH_proteomics,0.40350979659830066,0.001187984332649383,,,,,,,,,,,,
311,FCGR1A_proteomics,-0.40333545106828633,0.0011916983294338376,,,,,,,,,,,,
312,SLC38A3_proteomics,0.403315138214721,0.0011916983294338376,,,,,,,,,,,,
313,DNMBP_proteomics,-0.403173371414394,0.001192376147233909,,,,,,,,,,,,
314,CD2AP_proteomics,-0.4032292148942779,0.001192376147233909,,,,,-0.4119476125022682,0.00012979959804311183,,,-0.2702917601921166,0.0455436936604838,,
315,PFN1_proteomics,-0.4026947909828807,0.0012135169059632812,,,,,0.3030841974434074,0.007154808375061423,-0.3702617746389454,0.003328414574856254,,,,
316,FMNL1_proteomics,-0.4026844501521673,0.0012135169059632812,,,,,,,-0.29378011145663463,0.025163802454588647,-0.3651388094817941,0.0032629775855513793,,
317,SLC1A3_proteomics,0.4021191873892645,0.0012396424528328452,,,,,,,,,,,,
318,DBI_proteomics,0.4021201509340753,0.0012396424528328452,,,,,,,,,,,,
319,PTPN6_proteomics,-0.4020169106226247,0.0012419463164977597,,,,,,,-0.3719903148809657,0.003159186698155954,-0.41132119058497596,0.0006865750797325482,,
320,DMRTA2_proteomics,0.41959917128288926,0.0012814619004660054,,,,,,,,,,,,
321,ARL4A_proteomics,0.49760626867840085,0.0012878474344489763,,,,,,,,,,,,
322,ABCD1_proteomics,-0.4008443531187188,0.0013026517148963252,,,,,,,,,-0.3091011663493006,0.017887873876214933,,
323,LAIR1_proteomics,-0.40050658892929325,0.0013200978475601322,,,,,0.31087112910530823,0.005697510301550188,,,,,,
324,UBASH3B_proteomics,-0.4001597279916402,0.0013318360602317559,,,,,0.3704359658639228,0.0007693190468117422,,,,,,
325,PPP1R1C_proteomics,0.40018509073385394,0.0013318360602317559,,,,,,,,,,,,
326,MAGED2_proteomics,-0.40013391079197663,0.0013318360602317559,,,,,-0.4996999685114255,1.4028080550580713e-06,,,,,,
327,COL14A1_proteomics,-0.3995424007342699,0.0013587382125204326,,,,,,,,,,,-0.4258250522662611,0.0008231681958290475
328,ILDR2_proteomics,0.39953215931646496,0.0013587382125204326,,,,,,,,,,,,
329,ITGA4_proteomics,-0.3996057835812449,0.0013587382125204326,,,,,,,,,-0.3356653844655365,0.008330725437861902,,
330,NRBF2_proteomics,-0.3994514017128499,0.0013590177998785479,,,,,0.48644218802003714,3.1329567173374417e-06,,,,,,
331,TBC1D8B_proteomics,-0.41762398549019064,0.0013590177998785479,0.38909453099782776,0.0015670501491968105,,,0.29272837547255637,0.009599791801729582,,,,,,
332,TLR1_proteomics,-0.4174059480487964,0.0013687874930478135,,,,,,,,,,,,
333,PTPRA_proteomics,0.39897406917402956,0.001379160453812283,,,,,,,,,,,,
334,EHBP1_proteomics,-0.398721794706447,0.001379531717972358,,,,,0.578128173337492,7.054962122398764e-09,,,0.3206793187023649,0.012775908082311183,,
335,GIMAP6_proteomics,-0.41697283505827065,0.001379531717972358,,,,,,,,,-0.36119116805137874,0.0036980788249889288,,
336,POU2F2_proteomics,-0.4624454522783024,0.001379531717972358,,,,,,,-0.3708639546423269,0.005057712283370088,-0.4154489025835719,0.028515885844299548,,
337,MAGI1_proteomics,0.3988067725464009,0.001379531717972358,,,,,,,,,,,,
338,RUSC1_proteomics,-0.4375827899536873,0.0013915813773235138,,,,,,,,,,,,
339,AOAH_proteomics,-0.3982750748919244,0.0014012682915488885,,,,,,,-0.2907171345503743,0.04505452156606157,-0.3453007146966486,0.01252834735045763,,
340,PSAT1_proteomics,0.3979466242971892,0.0014194275641772316,,,,,0.6093187041227728,1.004666239485606e-09,,,,,,
341,NT5DC1_proteomics,-0.39783295991692635,0.001423037602627028,,,,,,,,,,,,
342,MLX_proteomics,-0.4157786812190126,0.0014333610990058308,,,,,0.3124599590954585,0.00774713104344615,,,,,,
343,TLR2_proteomics,-0.39728485964627347,0.0014525254778203474,,,,,0.3673434292560128,0.005219217838728179,,,,,,
344,ASIC1_proteomics,0.3971460115779735,0.0014580012639584113,,,,,,,,,,,,
345,SEPT7_proteomics,0.39706783294665793,0.0014592518388660805,0.443985524437699,0.01648517015946778,,,,,,,,,,
346,LACTB_proteomics,-0.39700208535978865,0.0014596436077254412,-0.2832626205699816,0.032297443266078994,,,,,,,,,,
347,FOLR2_proteomics,-0.3966539984038359,0.001479943746653633,,,,,,,-0.2763594401769126,0.03671384206204707,-0.3235351416241986,0.01169638236615041,,
348,DGKA_proteomics,-0.3964967855996573,0.0014868596973743222,-0.3248003352034873,0.011328089594664286,,,,,,,,,0.35612188809690354,0.008803981343388133
349,FGG_proteomics,-0.39627544761929967,0.0014941378279686496,,,,,0.2843536972909521,0.012179579524057826,,,,,,
350,GIMAP8_proteomics,-0.3962941148471736,0.0014941378279686496,,,,,,,-0.37159552475983115,0.0031909354675898833,-0.46734241327377013,7.918808947863144e-05,,
351,ANKMY2_proteomics,0.3959198994881884,0.0015146949571320538,,,,,,,,,,,,
352,SEPT11_proteomics,0.39587096612633277,0.0015146949571320538,,,,,,,,,,,,
353,ADCY8_proteomics,0.39554960087191277,0.0015337848354759595,,,,,,,,,,,,
354,CD163_proteomics,-0.39547616793666257,0.0015348360868807007,,,,,0.3693655075079677,0.0008017386798703333,,,,,,
355,LRRFIP1_proteomics,-0.3953881522168185,0.0015369683215413904,,,,,,,,,,,,
356,MCC_proteomics,0.3950186172926452,0.0015512267525463663,,,,,,,,,0.2874013391198764,0.030629237791427972,0.3314717757545359,0.018792175030296402
357,SALL2_proteomics,0.39506702791711107,0.0015512267525463663,,,,,-0.2695354589829479,0.0386283919820361,0.3331717626366315,0.00927518778464758,,,,
358,RBM47_proteomics,-0.39510025696661333,0.0015512267525463663,,,,,-0.5221929596125053,3.575629443237433e-07,0.349248236966622,0.006063171247778546,,,,
359,SRPRA_proteomics,-0.39456796349910506,0.0015804841768307276,,,,,0.3427443123929762,0.002047897872216248,,,,,,
360,EVL_proteomics,-0.3944477315294467,0.0015851504209784706,,,,,-0.447444268322874,2.5669070208237787e-05,-0.351042338119793,0.005787568887469656,-0.37734879937260724,0.0021734281964287143,,
361,FEZ1_proteomics,0.39422337216900005,0.001597731328317692,,,,,,,,,,,,
362,PIK3CG_proteomics,-0.3940482187861718,0.001602237170221578,,,,,,,,,-0.40248400493335645,0.0009771626078221073,,
363,CCDC88B_proteomics,-0.39409315698684166,0.001602237170221578,,,,,,,-0.30931580866695896,0.01750434160768577,-0.3152113044407828,0.015017292178820193,,
364,ELP6_proteomics,0.39390224963734316,0.0016045709905142971,,,,,,,,,,,,
365,STAT6_proteomics,-0.39394272426454735,0.0016045709905142971,0.36138889496287246,0.0037528575061086004,,,,,,,,,,
366,CNPY2_proteomics,-0.3935116113614139,0.0016301486601057688,,,,,,,,,,,,
367,MAP3K3_proteomics,-0.41118172734201913,0.001651004560458543,,,,,,,-0.29263559698494146,0.02579360455692612,,,,
368,KIF16B_proteomics,-0.3929047302516979,0.0016686227256804827,,,,,-0.25175845041446654,0.028726384031767888,,,0.2873609216716744,0.030637402947247868,,
369,SELENOM_proteomics,-0.39282796891782557,0.001670171311535937,,,,,,,,,,,,
370,TNFAIP8L2_proteomics,-0.39257182507927146,0.0016814476271635524,,,,,,,,,-0.3756269287295837,0.002290563474064643,,
371,NFATC2_proteomics,-0.3926023250196009,0.0016814476271635524,,,,,,,,,-0.45753634751797206,0.00011119480130570153,-0.29742812279350644,0.04438700499148356
372,LCP1_proteomics,-0.39249900664722415,0.0016827245121831564,-0.3005838657156559,0.02086677956797752,,,0.25010586839274945,0.03000343668599075,-0.33398659758915433,0.009101781372983814,-0.3243886196771405,0.011476205027727478,,
373,RFX4_proteomics,0.3920926355422456,0.0017103856876167826,,,,,,,,,,,,
374,SERPINB1_proteomics,-0.39204076660338155,0.0017103856876167826,,,,,-0.3283548000476273,0.0032917346640122004,,,,,,
375,MAP2_proteomics,0.39198267063941095,0.0017105220110691089,,,,,0.2418005784034063,0.03696041211315667,,,,,,
376,STARD13_proteomics,-0.39186911415216263,0.0017133451656589811,0.27545512971134395,0.038670095280248756,,,,,,,,,,
377,RIN3_proteomics,-0.39177932779418023,0.0017133451656589811,-0.27769325849999293,0.03695324089157974,,,0.3724718906453891,0.0007109438333384454,,,-0.3580825617100261,0.004084005854563702,,
378,RGS10_proteomics,-0.3918117211696854,0.0017133451656589811,-0.3086142413863185,0.017013233707845743,,,,,,,,,,
379,PDZD2_proteomics,0.3913681002774162,0.0017377168010381276,,,,,,,,,,,,
380,LFNG_proteomics,0.41147598657313533,0.0017377168010381276,,,,,,,,,,,,
381,GIMAP1_proteomics,-0.39087717798540766,0.0017736900407645238,,,,,,,,,-0.4029098239851556,0.0009632011307425783,,
382,SIGLEC7_proteomics,-0.39081643092033125,0.001774120918114077,,,,,,,,,,,,
383,DTNBP1_proteomics,-0.39041722015349145,0.0018030158987548577,,,,,,,,,-0.3352329283623577,0.008426483958277747,,
384,SMARCD2_proteomics,-0.3901865118653788,0.0018179191562831753,,,,,-0.3942355727124522,0.00029409995666558115,,,,,,
385,NDN_proteomics,-0.4070998386462057,0.0018946953934145113,,,,,,,,,,,,
386,FBN1_proteomics,-0.3890600116091279,0.0019016243461161487,,,,,,,,,,,,
387,BLOC1S4_proteomics,-0.3890819796037153,0.0019016243461161487,,,,,,,,,,,,
388,AOC3_proteomics,-0.42480934386139946,0.0019043974436278378,,,,,,,,,-0.3125458523499497,0.016152093599064082,,
389,MGAT1_proteomics,-0.38886409530326244,0.0019043974436278378,,,,,0.4655466026459387,9.408201680901524e-06,,,,,,
390,CYTH4_proteomics,-0.42734705550381963,0.0019043974436278378,-0.349217682965967,0.012042662970081287,,,,,,,-0.2944344442017075,0.03133367688004035,,
