Proteomics,Brca_P_Value,Brca_Median
XDH,0.42372246259644525,0.3328500000000001
TTC39B,0.42372246259644525,0.32005
BSPRY,0.42372246259644525,-0.7077
ELOVL1,0.42372246259644525,0.7171
FERMT1,0.42372246259644525,1.24615
ARGLU1,0.42377112329772687,-0.4896999999999999
PHACTR1,0.42377112329772687,0.8482
MEN1,0.4239017981640173,-0.5421499999999999
TOP1,0.42417112061315865,0.50165
SSH3,0.4243454487494243,-0.3675
GP1BA,0.4243454487494243,-1.04165
ACBD6,0.4243454487494243,0.42524999999999996
FHIT,0.4243454487494243,-0.84645
MHF2,0.4243454487494243,-1.0667000000000002
NSUN6,0.4245828341525765,0.37695
METTL15,0.4245828341525765,-0.299
MAZ,0.4245828341525765,-0.6568499999999999
F2,0.4245828341525765,-0.7964499999999999
AGAP2,0.4245828341525765,-1.0431500000000002
ZSCAN26,0.4245828341525765,-0.56085
IFNGR1,0.4245828341525765,0.6218000000000001
TFB2M,0.4245828341525765,0.4816
MFN1,0.4245828341525765,0.4257
COPS6,0.4245828341525765,-0.4513
PDE2A,0.42537486356371146,0.8181999999999999
PLOD1,0.4256465556845498,0.71985
CALU,0.4257660546988878,0.63365
TF,0.42698571845167194,-1.2396500000000001
PDCL,0.42806069249470036,0.1456
GAN,0.42806069249470036,0.52725
ANKZF1,0.42891336539776737,0.48595
NXN,0.4292256495828339,0.8405
IRF3,0.4295998106788438,0.3814
SUMF1,0.4295998106788438,0.21744999999999998
RCC1L,0.4295998106788438,0.29555000000000003
AS3MT,0.4299475670611091,-0.7883
C5,0.4299475670611091,-0.4015000000000001
SCLY,0.43031581007702635,-0.55085
RP9,0.4316890893575415,0.22485
RRM1,0.4316890893575415,-0.7156499999999999
CALB2,0.4316890893575415,1.8406
GFPT2,0.43223829308406564,0.6745500000000001
AASS,0.43223829308406564,-0.6482000000000001
ANKRD17,0.4325699449361358,0.23715000000000003
ERGIC2,0.4325699449361358,0.27180000000000004
STAC2,0.4325699449361358,0.5701
UBR4,0.4325699449361358,0.33645
DMTN,0.4325699449361358,-0.7504500000000001
MIER3,0.43264821267441844,-0.37879999999999997
SUDS3,0.43264821267441844,-0.1879
ABCG1,0.43264821267441844,-0.4604
CEBPZ,0.4327982231130262,0.6137999999999999
ENTPD2,0.4352232919277692,0.8961
SSBP1,0.4352474904728907,0.3405000000000001
HBQ1,0.4366046706467405,-1.4548999999999999
PNPT1,0.43669366513745606,0.6858
HSD17B11,0.43688554032942295,0.39444999999999997
BICD2,0.43711517618903295,0.3538
DPM1,0.437842905564667,0.42935
CMC2,0.4378831243355202,0.34985
LMNB2,0.4378831243355202,-0.41155
LCOR,0.4393395179478728,-0.6927
POLR1E,0.4393395179478728,0.58355
SETMAR,0.4393395179478728,-0.71205
TRIM11,0.44009010614914007,0.22675
USP9X,0.44009010614914007,0.18619999999999998
GNPDA2,0.44009010614914007,-0.5753
MED13L,0.44009010614914007,-0.31055
AURKA,0.44009010614914007,0.9408000000000001
UBE2C,0.44009010614914007,0.3521500000000001
ANKRD28,0.44009010614914007,-0.4146500000000001
KRT80,0.44009010614914007,1.9054
EML3,0.44009010614914007,-0.0926
CEP97,0.44009010614914007,-0.35265
DENND1A,0.44009010614914007,-0.32885000000000003
CXorf57,0.44009010614914007,-0.28835
PGM2,0.44009010614914007,-0.54845
HDHD2,0.44009010614914007,-0.33865
KNOP1,0.44075765599705313,0.50535
C2orf54,0.4412185218635011,1.563
SELL,0.4412185218635011,-0.5018
RRBP1,0.4412185218635011,0.6978
ZNF503,0.4412185218635011,-0.9440999999999999
FBLN7,0.4412185218635011,-1.14475
PITPNB,0.4412185218635011,0.18819999999999995
MZT2B,0.4412185218635011,-0.41405000000000003
GALNT9,0.4412185218635011,1.89935
AGR3,0.4412185218635011,-2.47595
LIMK2,0.4418307071639074,0.27535
TG,0.4418307071639074,-1.6370499999999995
PAPSS1,0.4418307071639074,0.18760000000000004
MAD2L2,0.4418307071639074,0.94
MPI,0.4418307071639074,-0.73155
ARFGAP3,0.4418307071639074,0.62035
GC,0.4418307071639074,-0.7638
PUSL1,0.4418307071639074,-0.4256
TOMM5,0.4418307071639074,0.83535
CHEK2,0.4418307071639074,0.6684000000000001
HOMEZ,0.4418307071639074,-0.5344
WDR60,0.4418307071639074,-0.59125
CLASP1,0.4419128117565035,0.3657
IMPDH2,0.4419128117565035,-0.46535
TTC21B,0.4419128117565035,-0.4754
IDUA,0.4419128117565035,-0.7473
PODXL,0.4419128117565035,0.6676000000000002
POF1B,0.4419128117565035,1.85685
AHSG,0.4419128117565035,-0.72655
DESI2,0.4419128117565035,-0.14265
ITIH1_isoform_1,0.4419128117565035,-1.07025
GNG7,0.4419128117565035,-0.90195
UCHL1,0.4419128117565035,1.2388
ACIN1_isoform_1,0.4419128117565035,-0.25885
ZFPL1,0.4419128117565035,0.51095
YBX3_isoform_1,0.4419128117565035,0.3842
FAM175B,0.4419128117565035,-0.27345
XPO5,0.4419128117565035,0.6237999999999999
ST13,0.4419128117565035,0.1581
RPS6KA5,0.4419128117565035,-0.9778
ANK1,0.4419128117565035,-1.0321
MMRN2,0.4419128117565035,-0.4765999999999999
CHMP4A,0.4419128117565035,-0.28965
MT2A,0.4419128117565035,1.6224999999999998
C1orf226,0.44242439541196293,-1.0766
TSR3,0.44242439541196293,0.5293000000000001
THTPA,0.44242439541196293,-0.44875
PREB,0.44242439541196293,0.41559999999999997
DDX27,0.44242439541196293,0.71985
TUBA1C,0.44242439541196293,0.40185
SMG7,0.44242439541196293,0.4093
YWHAE,0.44242439541196293,-0.296
INO80E,0.4425027314877398,-0.3552
BRMS1,0.4425027314877398,-0.3539
KMT2D,0.4425027314877398,-0.28995
NAP1L5,0.4425027314877398,-1.1813
ATP6V1C1,0.4425027314877398,0.39880000000000004
FBXO3,0.4425027314877398,-0.273
ZSCAN18,0.4425027314877398,-0.7099
ALB,0.4425027314877398,-0.9843999999999999
ARL15,0.4425027314877398,-0.4861
PUS3,0.4425027314877398,0.49055000000000004
LZTS2,0.4433088347125047,-0.5217999999999999
SLC4A1,0.4433088347125047,-1.1029
ZNF24,0.44381988524468524,-0.5467500000000001
DHX34,0.44381988524468524,0.34075000000000005
PLCL2,0.44381988524468524,-0.71375
PABPC3,0.44381988524468524,0.40759999999999996
RPUSD4,0.44390029038777934,0.5573
BARD1,0.44390029038777934,-0.6137999999999999
H2AFY,0.44390029038777934,-0.24045000000000002
XPNPEP3,0.4440772407941989,0.28015
AMBRA1,0.4440772407941989,-0.2428
MAPK9,0.44481469759371745,-0.71505
BBS4,0.44576191672426296,-0.8045500000000001
RWDD4,0.4469333109282972,-0.5528
STARD10,0.4469333109282972,-1.1592000000000002
MAN2B2,0.4470732146531991,-0.17645
CTNNB1,0.4471497663007079,0.5665
PCK1,0.447582549186766,-0.3471
YME1L1,0.44761945633206957,0.5294
ADGRL1,0.44761945633206957,-0.8044
C1orf122,0.44761945633206957,0.5347999999999999
DDX24,0.44797058169491577,0.58575
RBPJ,0.44797058169491577,-0.301
PRR15,0.44797058169491577,-0.60115
ALMS1,0.44797058169491577,-0.2628
LRSAM1,0.44797058169491577,-0.43945
CP,0.44797058169491577,-0.7039499999999999
TVP23C,0.44797058169491577,0.8442000000000001
RGS3,0.44797058169491577,0.3632
SAC3D1,0.44797058169491577,0.28885
SLC25A5,0.44797058169491577,0.6717
REXO2,0.44797058169491577,0.5539
OSBPL3,0.44797058169491577,0.25444999999999995
KAZN,0.44797058169491577,-0.46504999999999996
GARS_isoform_1,0.44802510448846217,0.52625
CDR2,0.44828239537216924,0.22905
EPT1,0.4483569738480897,0.44255
TRMT61A,0.44864945507682313,0.3714
CNP,0.44864945507682313,0.0159
AGFG1,0.44884909581792726,0.18485
HBD,0.44991200826661126,-1.33325
SH3RF1,0.44991200826661126,0.3809
PPP5C,0.4499380187427433,-0.20170000000000002
MAP4,0.4499380187427433,0.69665
CAMK2D,0.4499380187427433,0.5869500000000001
ATG4A,0.4499380187427433,-0.46909999999999996
NUDT16L1,0.45157546305876867,-0.8576
CCDC61,0.45157546305876867,-0.3478
PLAT,0.4525670046217777,-1.82625
ENO3,0.45378766426832795,-0.5299
BOP1,0.45378766426832795,0.47495
TNFRSF1A,0.45378766426832795,-1.0322
IFI44,0.45378766426832795,0.52345
AKAP13,0.45378766426832795,0.4284
F8,0.45378766426832795,0.8932000000000001
BCAM,0.45378766426832795,-1.3741
LYVE1,0.45378766426832795,-0.7781500000000001
CCDC134,0.45378766426832795,0.78115
SCPEP1,0.45378766426832795,0.70595
PABPN1,0.45378766426832795,-0.28990000000000005
SLX4,0.45378766426832795,-0.12945
WWTR1,0.45378766426832795,0.7195499999999999
SLC12A2,0.45378766426832795,-0.3588
N4BP1,0.45378766426832795,0.2093
TCF25,0.45378766426832795,0.4545
EPB42,0.45378766426832795,-1.0612
NRIP2,0.45378766426832795,-0.7101
RILP,0.45378766426832795,-0.7866
KRR1,0.45384580036063893,0.53465
SPP2,0.45384580036063893,-0.68295
HNRNPF,0.4544977713122204,-0.2471
DYRK1B,0.454619367428301,-1.0836999999999999
ATP6V1A,0.454619367428301,0.31465
NDUFB10,0.454619367428301,0.2152
CEP152,0.454619367428301,-0.60495
MLF2,0.454619367428301,0.39269999999999994
EMC4,0.454619367428301,0.34275
PRKAA2,0.454619367428301,-0.8801499999999999
TEX264,0.454619367428301,0.2893
USF2,0.454619367428301,-0.47650000000000003
ABHD17C,0.454619367428301,-0.8056500000000001
RDH16,0.454619367428301,0.9086
WASF3,0.454619367428301,-0.64445
NR2C2,0.454619367428301,-0.37475
IL6ST,0.454619367428301,-1.2948
C10orf11,0.454619367428301,-0.3516
SMG5,0.454619367428301,0.2964
ICAM2,0.45470160428295886,-0.58075
OSBPL9,0.4547438705865889,0.2921
SGTA,0.4547438705865889,0.6547
SNX4,0.4547438705865889,0.31155
KPNA3,0.4547438705865889,0.18614999999999998
NDUFB3,0.4547438705865889,0.39985
EIF2B2,0.4547438705865889,0.29795
AGO1,0.4547438705865889,-0.43410000000000004
NDUFA4L2,0.4547438705865889,0.17690000000000028
NAA10,0.4547438705865889,0.27915
CHAD,0.4547438705865889,-1.2691499999999998
C9orf64,0.4547438705865889,-0.6270500000000001
SPTA1,0.4547438705865889,-1.0576500000000002
ALAD,0.4547438705865889,-0.48855
CEBPB,0.4547438705865889,0.89385
SRPK1,0.45558981793254016,0.7158999999999999
MCM8,0.45558981793254016,0.8588
ECHDC1,0.45558981793254016,-0.3867
NDEL1,0.45558981793254016,0.26895
SERPINA7,0.45558981793254016,-0.81555
NTAN1,0.45558981793254016,0.22254999999999997
CEP57,0.45558981793254016,-0.4942
SERPINA5,0.45558981793254016,-1.20445
AGPS,0.4562569275246783,-0.46109999999999995
ZNF331,0.4562569275246783,-0.14505
SCRN2,0.4562569275246783,-0.6186499999999999
ARAP3,0.4562569275246783,-0.41315
DACH1,0.4562569275246783,-1.6934500000000001
LRBA_isoform_1,0.45648344535571966,-0.7459
F12,0.45648344535571966,-0.7093999999999999
ASNSD1,0.45648344535571966,0.7217500000000001
DUS2,0.45902510612507635,0.49984999999999996
PMM2,0.45902510612507635,0.36265000000000003
HRG,0.45902510612507635,-0.6553
RASAL2,0.45902510612507635,0.31515
METTL9,0.45912752489784947,0.5559
CHRD,0.46034754927230015,-1.7201500000000003
HPX,0.46034754927230015,-0.3167
TTC8,0.46034754927230015,-0.5265500000000001
CMTR2,0.46061272565451056,0.6960000000000001
PUS7,0.46061272565451056,0.4388000000000001
GALNS,0.46061272565451056,0.74215
SLC7A6,0.46061272565451056,0.8635000000000002
TRPC4,0.46061272565451056,-0.7017500000000001
C12orf45,0.46061272565451056,0.42994999999999994
ACTN1,0.46071988818813603,-0.38134999999999997
ZBTB14,0.46104364427053623,-0.6577500000000001
AHSP,0.46104364427053623,-0.67215
SETD2,0.46104364427053623,-0.24845
PHF23,0.46104364427053623,-0.16949999999999998
PCNP,0.46104364427053623,-0.34995
LRG1,0.46104364427053623,-0.7457
FABP5,0.46104364427053623,0.6395500000000001
LHPP,0.46104364427053623,-0.4033
PKP1,0.46104364427053623,1.10405
P3H1,0.46104364427053623,0.39695
HBA1,0.46104364427053623,-1.22965
GMEB1,0.46104364427053623,-0.44035
STK11,0.46104364427053623,-0.14395
ITGA3,0.46104364427053623,-0.73365
TAF1,0.46104364427053623,-0.19465
APOH,0.46104364427053623,-0.90265
SMARCA1,0.46104364427053623,-0.6960500000000001
RNGTT,0.46104364427053623,0.46525
PSD4,0.46104364427053623,-0.2391
DNM1L,0.46105416714495967,0.4644
SYTL1,0.46105416714495967,-0.5957499999999999
FAM109B,0.46105416714495967,0.4425
JUNB,0.46105416714495967,0.6351
AK1,0.46105416714495967,-0.45465
GSTK1,0.46105416714495967,0.1401
RHOT2,0.46105416714495967,0.31515
VDAC3,0.46105416714495967,0.46125
RNF170,0.46105416714495967,0.45690000000000003
EPG5,0.46105416714495967,-0.1103
SAMM50,0.46105416714495967,0.5243
CHD7,0.46105416714495967,0.54845
SPTB,0.46105416714495967,-0.97835
PPP2R2A,0.46105416714495967,-0.5599500000000001
MRPL43,0.46105416714495967,0.4979
FAM172A,0.46105416714495967,-0.38989999999999997
RETSAT,0.4623696041720986,0.7186
DPH7,0.4623696041720986,-0.77595
ADAM12,0.4623696041720986,1.6208
MT1X,0.4623696041720986,0.6634500000000001
ITIH5,0.4623696041720986,-0.98245
ELK3,0.4623696041720986,-0.20475
NRDC,0.4623696041720986,0.25275
FPGT,0.4623696041720986,-0.30924999999999997
EMC8,0.4623696041720986,0.3955
RGS12,0.4625181005368172,-0.5062500000000001
AHSA1,0.46257044865359237,0.3246
PSMG2,0.46257044865359237,0.6163
FAM218A,0.46257044865359237,-1.09645
C20orf24,0.46257044865359237,0.6318
P4HA1,0.46257044865359237,1.5030999999999999
TRIM3,0.46257044865359237,-0.66745
FADS2,0.46257044865359237,1.3718
GATC,0.46257044865359237,0.38854999999999995
AGT,0.46257044865359237,-0.6653
ATF1,0.46257044865359237,-0.3387
CDH1,0.46257044865359237,0.48805
SYTL5,0.46257044865359237,-0.79065
WDR19,0.46257044865359237,-0.6349
BPIFB1,0.46257044865359237,-1.15625
TPX2,0.46257044865359237,-0.05995000000000017
APIP,0.46257044865359237,-0.55035
COMMD8,0.46257044865359237,-0.2917
C12orf29,0.46257044865359237,0.31489999999999996
RNASEH2A,0.46257044865359237,0.18604999999999997
BAHD1,0.46257044865359237,-0.5547
TATDN1,0.46257044865359237,0.50495
MTCH2,0.46257044865359237,0.4224
CIC,0.46257044865359237,-0.37450000000000006
BEND3,0.46257044865359237,0.37555
HELZ2,0.46257044865359237,0.42519999999999997
FMOD,0.46257044865359237,-0.84745
AKTIP,0.46257044865359237,0.4939
TMEM209,0.46257044865359237,0.74925
TBC1D8B,0.4633020313257379,0.30795
OSCP1,0.4650899241813281,-0.6968499999999999
EPB41L5_isoform_1,0.46545863926278014,-0.5035000000000001
RBMS2,0.4656773266672917,0.2832
CUL1,0.46578737317039043,0.1951
GPAA1,0.46578737317039043,0.701
YWHAH,0.46578737317039043,0.28685
EMSY,0.46578737317039043,-0.19265
EIF6,0.46578737317039043,0.33425
PLAA,0.46676275914857307,0.2975
EMC9,0.46676275914857307,-0.18360000000000004
IVL,0.46676275914857307,0.6026499999999999
RIPK1,0.4672055862014245,0.23859999999999998
BCAT1_isoform_1,0.4672055862014245,0.13724999999999998
QDPR,0.4672055862014245,-0.5170500000000002
SPOCD1,0.467486782525128,-0.9488999999999999
PDE4DIP_isoform_1,0.467486782525128,0.7768999999999999
COL6A3_isoform_1,0.467486782525128,-1.07745
KMT2E,0.46816418450468195,-0.46735000000000004
KIAA0753,0.46816418450468195,-0.4849
SSU72,0.46816418450468195,0.1462
EIF2B5,0.46862673886476036,0.3141
CHTF8,0.46862673886476036,0.36805
SIRT7,0.46862673886476036,-0.5772999999999999
TRADD,0.46862673886476036,0.44229999999999997
UHRF1BP1L,0.46862673886476036,-0.30574999999999997
DHPS,0.46862673886476036,0.35434999999999994
GPT2,0.4693382294863851,0.86355
THEMIS,0.4693382294863851,-0.7884
VTN,0.4697041406070035,-0.4176500000000001
LIMK1,0.4697041406070035,0.14375
ASCC3,0.4697041406070035,0.2369
TAX1BP1,0.4697041406070035,0.55505
TRIM14,0.4697041406070035,-0.6016
BCAT1,0.4697041406070035,0.15054999999999996
COL21A1,0.4697041406070035,1.4256
SET_isoform_2,0.4697041406070035,-0.8052499999999999
ZC3H6,0.4697041406070035,-0.32505
LAMP1,0.4697041406070035,0.38925
ATP11A,0.4697041406070035,0.6065
CXCL12,0.4697041406070035,-0.3729499999999999
FAM64A,0.4697041406070035,-1.05445
LUC7L,0.4697041406070035,-0.4877999999999999
APEH,0.4697041406070035,-0.43990000000000007
PSMG3,0.4697041406070035,0.4765
LAMA5,0.4697041406070035,-0.4464499999999999
P4HB,0.4697041406070035,0.3232
INPP5F,0.4697041406070035,-0.2503
ATP6V0A2,0.4697770388070928,0.3407
WDR26,0.4700118340976053,0.22655
PRR12,0.4700118340976053,-0.45445
RGL2,0.4700118340976053,-0.7312000000000001
M6PR,0.4716825639517602,0.6338499999999999
FABP7_isoform_1,0.47184686979663043,1.6291000000000002
KRT16,0.4726098236389424,1.5682
TRIM68,0.47292710990034154,0.46840000000000004
PCSK9,0.4731547458849732,-0.5086999999999999
KDM3A,0.4732335881836618,0.50545
ZBTB10,0.4732335881836618,0.6951499999999999
ANO10,0.4732335881836618,0.1259
AP4E1,0.47335831258033517,-0.1834
YEATS4,0.4754406365043001,-0.18314999999999998
SMAP2,0.47666306237771683,-0.45235000000000003
RANGAP1,0.47761101968314107,0.39035
PUM3,0.4777857641758119,0.7162499999999999
RPP38,0.4777857641758119,0.3324
IMP3,0.4777857641758119,0.3694
C1orf56,0.4777857641758119,-0.76335
HNRNPR,0.4777857641758119,-0.44245
RAB27B,0.478592092652768,-0.81115
NUMA1_isoform_1,0.4789887132124514,-0.3642
RAD23A_isoform_1,0.4799178526287609,0.7257
SEC22A,0.4815053013520461,0.4793
CHMP1B,0.48167931493330474,-0.386
PTRH2,0.4817718380773317,1.0323000000000002
SQLE,0.4817718380773317,1.0033500000000002
SPATS2L_isoform_1,0.4817718380773317,0.5198499999999999
ITIH4_isoform_1,0.4824715152111397,-0.67345
CEP41_isoform_1,0.48255764058657086,0.49845000000000006
USE1,0.48255764058657086,0.5821000000000001
A2ML1,0.48263217479812015,1.31745
NAGK,0.48263217479812015,0.4
IGSF1,0.4831637150793663,-0.9556
CD320,0.48432620248734665,1.2132
C6orf203,0.48432620248734665,0.47130000000000005
ABCE1,0.48492324121269176,0.2459
TNS1,0.48499947626702966,-0.663
IMP4,0.48499947626702966,0.2727
CNDP1,0.48499947626702966,-0.588
IRF2BP1,0.48499947626702966,-0.20895000000000002
CRTC1,0.48499947626702966,-0.43010000000000004
DNLZ,0.48499947626702966,0.44689999999999996
LYRM9,0.48499947626702966,-0.8278999999999999
CHML,0.4854152900729493,0.7630500000000001
LTV1,0.4859789096975615,0.2846000000000001
SERPINB1,0.4859789096975615,-0.5826
SIRT3,0.48671778820175504,-1.26725
KNG1_isoform_1,0.48671778820175504,-1.03535
NOL11,0.48671778820175504,0.21525000000000002
ZMIZ2,0.48671778820175504,0.48734999999999995
ARF5,0.4867893518920686,0.5274000000000001
SMC4,0.4867893518920686,0.6678999999999999
IDS,0.4867893518920686,-0.55325
ADSL,0.4867893518920686,0.56145
TMED9,0.4867893518920686,0.48855
PIGS,0.4867893518920686,0.279
PUS1,0.4867893518920686,0.266
TBL1X,0.4867893518920686,-0.39654999999999996
NFATC3,0.4867893518920686,0.44020000000000004
COL18A1,0.4867893518920686,-0.37999999999999995
HBB,0.4867893518920686,-1.2368000000000001
CUL4A,0.4867893518920686,0.036000000000000004
HBZ,0.4867893518920686,-0.9020999999999999
DCTN5,0.4867893518920686,-0.2854
BCL6,0.4867893518920686,0.39065
SAA2-SAA4,0.4867893518920686,-0.6889
GMPS,0.4867893518920686,0.5437000000000001
MAST4,0.4867893518920686,-0.66725
TMSB15A,0.4867893518920686,1.5398500000000002
ATAD3A,0.4867893518920686,0.44155
LUZP1,0.4867893518920686,0.42845
MON1B,0.4867893518920686,0.34325
NOLC1,0.4867893518920686,-0.42984999999999995
HNRNPD_isoform_1,0.4867893518920686,-0.13845000000000002
TRMT10C,0.4867893518920686,0.4294
PABPC1,0.4867893518920686,0.1606
STRN3,0.4867893518920686,-0.18755
ARHGAP6,0.4867893518920686,-0.71375
CHN1,0.4867893518920686,0.6844
SNX30,0.4867893518920686,0.28290000000000004
CPN1,0.4867893518920686,-0.57645
APEX1,0.4867893518920686,-0.2455
OTUD5,0.48692237983078696,0.7581
NGDN,0.48692237983078696,0.485
KLKB1,0.48692237983078696,-0.77315
ECE2,0.48692237983078696,1.0125
BRD3,0.48697314835181293,-0.4109
ZBTB45,0.48738624815668063,-0.8681000000000001
WBP2,0.48763244561324115,-0.55735
MRPS11,0.48763244561324115,0.22525
UPF2,0.48763244561324115,0.1617
CYB5R2,0.48763244561324115,0.60275
TXNDC12,0.48763244561324115,0.32885000000000003
ING1,0.48763244561324115,-0.395
MSMO1,0.48763244561324115,1.1204999999999998
MSI1,0.48763244561324115,1.18185
NTMT1,0.48763244561324115,0.2222
MISP,0.48763244561324115,-1.29725
BCL9L,0.48763244561324115,0.2879
MFSD6,0.48763244561324115,0.26835
SRPRB,0.48763244561324115,0.81255
ZMYM2,0.48763244561324115,-0.31055
PDZD8,0.48763244561324115,-0.50875
DBI_isoform_1,0.48763244561324115,0.74125
ELF1,0.48763244561324115,-0.19905
EZH2,0.48763244561324115,0.14464999999999995
COA5,0.48763244561324115,-0.8188
STX10,0.48763244561324115,0.4128
PIR,0.48763244561324115,1.0903
PCTP,0.48763244561324115,-0.47955000000000003
SYNPO2,0.48763244561324115,-0.6976500000000001
ZNF593,0.48763244561324115,-0.39749999999999996
CYFIP2,0.48763244561324115,-0.43494999999999995
TMEM65,0.48763244561324115,1.7002
AVL9,0.48763244561324115,0.38075000000000003
DOCK1,0.48763244561324115,-0.34004999999999996
CKAP2,0.48763244561324115,0.8774000000000001
BBC3,0.48763244561324115,-0.7677499999999999
HABP2,0.48763244561324115,-0.24114999999999998
CDC20,0.48763244561324115,0.6528499999999999
CRYZ,0.48763244561324115,-0.4112
FTSJ1,0.48763244561324115,0.4405
EAPP,0.48763244561324115,-0.16645000000000001
AFM,0.48763244561324115,-0.49645
HSPH1,0.48763244561324115,0.6399
APOB,0.48763244561324115,-0.70315
ORM1,0.48763244561324115,-0.8472
SLIRP,0.48763244561324115,0.4944
KIF19,0.48763244561324115,0.08040000000000003
DOHH,0.48763244561324115,0.21964999999999998
SNX8,0.48763244561324115,0.26810000000000006
HSD17B4,0.48763244561324115,-0.8411500000000001
HSPA1L,0.48763244561324115,-0.3842
METTL10,0.48763244561324115,-0.6575
NUF2,0.48763244561324115,0.4286499999999999
S100A11,0.48763244561324115,0.5715
LRRC59,0.48763244561324115,0.8923999999999999
TTC4,0.48809198647467145,0.2091
SRP9,0.4882191754673025,-0.5628500000000001
CAT,0.4897511613319183,-0.4464
RPS17,0.4897511613319183,0.24384999999999996
PISD,0.48980270433628614,0.4834
STK24,0.49013444105330883,-0.36550000000000005
DDX23,0.49115250445188546,0.1813
FBXW2,0.49115250445188546,-0.2308
LTBP4,0.49115250445188546,-0.8343499999999999
RAD21,0.49115250445188546,-0.2306
NMD3,0.49115250445188546,0.16655
CGA,0.49131640746076777,-3.6492499999999994
BCL2L11,0.49131640746076777,-0.4581
