,Comparison,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_Lscc,P_value_Lscc,Correlation_Colon,P_value_Colon
94,ADAP2_proteomics,-0.4644349187011614,0.00014453169687359734,-0.16431563581412034,0.3130007592245278,-0.15761958004252055,0.4757569851549136,0.003955073888361041,0.981306523487413,-0.15871485063784044,0.2785060291778662,-0.1914264107158286,0.19317682254564994,-0.18902077701640016,0.27358167474314243,,
95,FAM19A5_proteomics,0.4640521725822081,0.0001463142528017067,,,,,,,,,,,,,,
96,PARVG_proteomics,-0.4631967506858821,0.00015233671825977573,-0.2503044223520849,0.06505818014673384,0.015961639820537027,0.9603277714962939,0.19621380636528502,0.09997224438360754,-0.05700363290752662,0.7469632176054469,-0.32543517894943025,0.011236462588543139,-0.094332983833572,0.6563650638839306,0.13245627116372888,0.5404563417736061
97,DOCK8_proteomics,-0.4629196820492616,0.00015327424998485203,-0.2884401744883809,0.02839803192066987,-0.14797913020102116,0.48994436153955245,0.14399946615621934,0.24835493481709997,-0.10923897742808235,0.4908629972393098,-0.4710626597250119,7.293906841199127e-05,-0.2298341361270892,0.15334186505058434,0.226717649208366,0.15192946487112594
98,MAN2A1_proteomics,-0.4621881013097853,0.0001584262704709768,-0.18527994494518113,0.2031057130675913,0.10284259565072217,0.6588149022344127,-0.021486715450854406,0.8884246166250198,0.10693369813141278,0.5018921153541995,-0.11467248241198888,0.4827533048040346,0.016044955062372093,0.9575994463850999,0.07666647323277023,0.6681766559145392
99,REL_proteomics,-0.46118506580762286,0.00016638822273050172,-0.18138228526926692,0.21465223982565043,0.03447376672427191,0.8976590330792852,-0.22299620248618812,0.05721551454630359,0.24972434942613694,0.06287718345483698,0.37652670127265897,0.0022231882290159283,0.25233891658160407,0.10941609690317107,0.09789750576009004,0.5839905720519212
100,CTNNB1_proteomics,0.4608358789852845,0.00016650849753803302,0.21460044476857096,0.12625630320171716,0.26072176928468876,0.16401108888076932,0.2675313477073756,0.01931785313478747,0.3474829302100987,0.006288217121847732,0.06639839643499595,0.7238409082110236,0.3761510229755433,0.00473531231908499,-0.24964386825039792,0.09307691155926663
101,LCP2_proteomics,-0.46088097013207374,0.00016650849753803302,-0.2123788840119773,0.13154131250623466,-0.013900338301300337,0.9645424251973315,0.1807950193099675,0.13430322289978378,-0.057978185228592626,0.7416463388697142,-0.3900975548371692,0.0014620618928171015,-0.1526626211390459,0.4087154757769266,0.11374206467784924,0.49784622984401683
102,DNAJC21_proteomics,-0.4600181607794885,0.00017133233501540575,-0.12223148187972348,0.44929708574654265,0.07766792046834148,0.7469481279397931,0.006355823808196647,0.9717667967451261,0.40448488413397254,0.0010028628068246006,-0.08066347685098506,0.6539862679960312,0.18491554540460103,0.2896126849879079,-0.02875142719288761,0.9039295093681865
103,EHBP1L1_proteomics,-0.4600736240604506,0.00017133233501540575,-0.02398090147005577,0.9128845176205649,0.2143147173422105,0.27678590929596536,0.4209661340997355,8.742975585438103e-05,-0.24246608117694762,0.07233456389580056,-0.030440752973160998,0.8885760523384191,0.28632349193220696,0.05543092229739704,0.1648713098781044,0.29656702059588336
104,ABI3_proteomics,-0.4585684170672143,0.00018471056596376485,-0.13491138077289871,0.3882078315560766,-0.1546747559343153,0.46503831971787735,0.14476688706999788,0.24535308407991252,-0.2156243606442443,0.11750402316166113,-0.44012798284634724,0.0002212240951460547,-0.2737337244165675,0.07094158420002891,0.025187004106532726,0.9019395645070938
105,AIF1_proteomics,-0.458124004543946,0.00018476789318522534,-0.3035552725208481,0.01941026779999564,-0.005433889939725239,0.9877399047715464,0.15067546272788493,0.22379771425325076,-0.1668488031046591,0.25092096693700466,-0.320365730436447,0.012847167661835747,-0.18261681764800414,0.29664977031452255,0.02667585707603983,0.8962547555776998
106,MLC1_proteomics,0.4580797432124604,0.00018476789318522534,,,,,,,,,,,,,,
107,RAB3IL1_proteomics,-0.4583886434542359,0.00018476789318522534,-0.20046602849502806,0.16095838616618746,0.09483173010442897,0.6881039907540567,0.2669269663442274,0.019640854424324457,-0.03387295434494439,0.8620448197834201,-0.18747020792858937,0.20345200857107418,-0.003409887006542371,0.9906489045771093,,
108,FCGR2A_proteomics,-0.45614754384248934,0.00020480681629608843,0.18649398452820226,0.34191458023247273,-0.16952719944009853,0.4131674423043524,0.3810238891579138,0.0005026316837128977,-0.04410264282078568,0.8115198741895814,-0.2337404321805953,0.1160087137919772,-0.09505385731910689,0.6531763196017089,0.12754550329172276,0.47550770459568514
109,PLCB2_proteomics,-0.4539868320636522,0.00022988429802638596,-0.2714086987326587,0.042269580027545134,0.009007812715880748,0.9773591804470949,0.18112272101477928,0.13353321243522068,-0.29281540435637554,0.025741015638224805,-0.39576258019549754,0.0012253462549807158,-0.14647142239832256,0.4309094644790177,0.15521891180769004,0.4004446001998637
110,TRAF3IP3_proteomics,-0.45370692647269656,0.00023150709369900742,-0.15934166087433305,0.33184190123281265,-0.15138018723037203,0.5160584849688515,0.13464725496139707,0.28486412211147094,-0.3030530630380918,0.020429418704418226,-0.30440296349242313,0.020130983581962966,-0.24209777751674788,0.12928488619046907,,
111,CTSL_proteomics,-0.45307843241566226,0.0002378654481102188,-0.3129602447108125,0.015278183217456083,-0.13077252037433496,0.5516311489478406,0.2913654666388807,0.00996602112084314,-0.1151375672615632,0.4633437211003037,-0.22490934814678853,0.11220749762253954,-0.016569756426584828,0.9558258988700268,0.25386219405855137,0.08705559847579887
112,INPP5F_proteomics,-0.452337339773245,0.0002459795761112699,0.06283360504353633,0.7388593301304763,0.06602780450635001,0.810402088723933,-0.21203258159577604,0.07265873374856639,-0.1847794449116019,0.19451240668854816,0.12777560995825954,0.4252173819629449,0.21469428851428363,0.19150544563487992,,
113,MSR1_proteomics,-0.4518416229187484,0.00025065883172182055,-0.05849098703011152,0.7597161726766255,0.14525605495435023,0.49887569415395794,0.031173769471083936,0.834363357534188,-0.032175289965753945,0.8690816899444146,-0.0750742608808553,0.6822277841574051,-0.11443758477035917,0.5736356174896031,0.09133999346279774,0.6206386179672531
114,TBXAS1_proteomics,-0.45170041569799063,0.00025065883172182055,-0.12438104202310896,0.46402083634241603,-0.06437080801135861,0.7961624174178311,0.20863748398192142,0.07818940084167524,-0.3573043796713608,0.004942452910852397,-0.3694256012711927,0.002795555832411388,-0.19105087750370486,0.2667716604258983,-0.04475520658503955,0.8185592760538686
115,FGD3_proteomics,-0.45050399709487854,0.000257721735703069,-0.36424051326204687,0.0033867449376406436,-0.08814975443842879,0.721376903745183,-0.24162866604548866,0.03712247131858468,-0.2749275677867784,0.03793917723798825,-0.3249135358972597,0.011359554421685071,-0.09027735857767695,0.6763265251619115,,
116,OTULINL_proteomics,-0.450567114368572,0.000257721735703069,-0.22497537684259417,0.1153941426060922,,,,,-0.029425066326999566,0.8806963203502575,-0.1920965211125772,0.20566389623666737,-0.14044785237626012,0.45675446349345084,,
117,COL6A3_proteomics,-0.45069607788066646,0.000257721735703069,-0.11597799575516825,0.4819501132873479,0.19662271181103905,0.32638423320571686,0.1715236315596531,0.15789782804847238,-0.009171800857141615,0.9634567294688381,0.04838294800332184,0.810435148040087,0.03750428649897053,0.8874252397118846,0.2806510056616268,0.05688063180633252
118,NAIP_proteomics,-0.450599041426451,0.000257721735703069,-0.25005581954955275,0.06534932653345446,0.1075235892360546,0.641116072981955,0.21337105647006727,0.07055047204447139,-0.16751010073948053,0.24854911346838235,-0.2963117721929729,0.02438676737823762,-0.17746896183662406,0.3145731348235587,0.13455917186242738,0.5162232495383595
119,COL1A1_proteomics,-0.4504654484371207,0.000257721735703069,-0.11086918334010622,0.5043717226147586,0.2627734979654091,0.16023121520770509,0.128633524039961,0.3112522783676804,0.23142860100772333,0.08857680584605893,0.20815192942946026,0.14981134275675181,-0.0408370498033903,0.8750400151942813,0.21245980269948422,0.1620882288443521
120,GAS2_proteomics,-0.4697398983127423,0.0002610042060574146,-0.19805587172828293,0.16609483169986353,,,,,-0.4247031694687673,0.031057836371116195,,,-0.1861395340535799,0.6174396851205861,,
121,RIN2_proteomics,-0.4499853188856706,0.0002610042060574146,0.1080992387244378,0.51590696554409,0.0977075817442582,0.6784112847830239,-0.008105588735215018,0.9606312912924377,0.2897100157853518,0.027088268610175034,0.1808041277117637,0.22507917595943117,0.2560991619061328,0.10176094593273548,,
122,RGS12_proteomics,0.44987987377193384,0.0002610042060574146,-0.026124745289178082,0.9147709624674297,0.2847269386536275,0.2782212125624054,-0.30584991285732305,0.006644577580815605,-0.07946578168896046,0.6322473414216387,0.0365959182190619,0.8665330115272899,0.1004928369775417,0.6329461213615202,,
123,PHLDB2_proteomics,-0.4490432852775595,0.00027036190505987453,-0.22063269796859092,0.12193945260466943,0.0049098907560407995,0.9881000099742853,0.15334261118124878,0.21478519024138262,0.006910213465254146,0.9727192932051899,0.27414138924000747,0.04120013906126212,0.14041519164676683,0.5366509223164485,0.19957954978485606,0.2358962805479621
124,TNFAIP8_proteomics,-0.4487992023446223,0.00027192823659185673,-0.2399045275778711,0.07891660536825978,-0.15964237384464788,0.44724877493480725,0.2064636373896939,0.0818324323021524,-0.2577652539095839,0.05348440373226735,-0.2308078391840506,0.10100532024858459,-0.11867868168642687,0.5550580435563854,0.10290041319563498,0.5972283669663916
125,HEXB_proteomics,-0.4468664074316057,0.0002894593407062251,-0.16618377813871943,0.26393048065298635,-0.1725273048181199,0.4029288006881655,-0.06748434841509263,0.6271885586340155,0.04787166991954428,0.7908644301183477,-0.11051640661620676,0.5053727950019028,-0.12240543105333594,0.5380373610209617,0.014762339167334174,0.9430242654075893
126,IL18_proteomics,-0.44685949345758735,0.0002894593407062251,-0.21438897746941568,0.12667194324820424,-0.08426518368173118,0.7234400055459016,0.10187770238665045,0.43971205192029406,-0.0663213874785582,0.6993459410836005,0.06356978553371365,0.7364445499397282,0.14391180536866893,0.4421963249191768,-0.0209442017753598,0.9161760976568375
127,FCGR3A_proteomics,-0.44714792640110335,0.0002894593407062251,0.016773690599649754,0.9392801629264809,0.23516789419323703,0.22194517793415428,0.25510584314748175,0.033106062121141776,-0.04374963694739577,0.8130131745236653,-0.341007632865645,0.00712512853603285,0.044573759958785604,0.8606851972749661,0.2158084267115475,0.373929909826512
128,MYO10_proteomics,0.44747819395886473,0.0002894593407062251,-0.2639205653593605,0.04904531618199468,0.3741184352520944,0.035041323171716154,0.5158009122647153,5.191476967176546e-07,0.23089646930903612,0.08949836218344623,0.3706030282877606,0.0027284337939352202,0.29246551074212757,0.04901629466324241,,
129,VAV1_proteomics,-0.44714281575333015,0.0002894593407062251,-0.2856930653299403,0.030254145373878563,-0.09111221594481014,0.7015925795484208,0.04269889836850184,0.7696603355968435,-0.06320852069689371,0.7161338473738642,-0.43946391089850745,0.00022644891388804326,-0.18622896990352328,0.2846697052147973,0.2175585999846512,0.16096431534778527
130,MAN2B1_proteomics,-0.4470946229040094,0.0002894593407062251,-0.27908044093489703,0.03573581908483921,-0.05226780209704665,0.8378354312158455,0.1433354203654722,0.251228420419817,0.12633871761057502,0.4111419226909318,-0.267078893377065,0.04874590895975786,-0.019961529667236938,0.9443229576528915,0.10475125238694025,0.5388661214340429
131,GAA_proteomics,-0.44589844827073527,0.00029866057508575665,-0.055011211446668165,0.7778163235469313,0.031044363265683723,0.9098199303089916,-0.20975034263612302,0.07634752552399275,0.07803613376917248,0.6390540827468719,-0.02274914687296635,0.9188834314601472,-0.021101156915330453,0.9404332834547512,0.1339300677439131,0.4170827908307109
132,LIG4_proteomics,-0.4459812151698548,0.00029866057508575665,-0.19757075036181682,0.16747794629426924,0.15229303378529602,0.47337050206121845,0.2788570460164722,0.014174638614156531,0.018342297762179993,0.9270311762301271,-0.03595385862912215,0.8651864741711558,-0.11550273786039778,0.5694581638453006,,
133,B4GALT1_proteomics,-0.44594460701449457,0.00029866057508575665,-0.07149517437003408,0.6949890327509161,0.2615188253532682,0.16228076881571,0.18242189533213937,0.13049512429679805,0.17969310328606353,0.20975032624792678,0.15198301481253917,0.3242703717603596,0.09940638887439691,0.6368394274024576,-0.048680595561828535,0.8003499327679432
134,ST6GAL1_proteomics,-0.4456766956565269,0.00030015367353941163,-0.03077785486704926,0.8862566873786413,-0.1895557529270533,0.3470667997179114,0.3587291497615946,0.001619451059094822,-0.2383653105603019,0.0840087811900291,-0.4310267641993515,0.00032548784865754865,-0.22442851717404583,0.16666463117849734,-0.07766366158473266,0.6759287777907476
135,RNASET2_proteomics,-0.4446926822173949,0.0003102355385519684,0.22104687560969166,0.1126449154304003,0.07269488993559785,0.7635421204379046,-0.22041495615496898,0.06060773243388217,-0.17543420723043757,0.22230116445031403,-0.3148212858831092,0.015120896874254008,-0.13771000981703496,0.46746769679949246,-0.09092080627470936,0.6042035223031539
136,EMILIN3_proteomics,0.4448454995715303,0.0003102355385519684,,,0.06688364752254342,0.810402088723933,,,,,0.03212513096117853,0.9034260405096247,,,0.29284432663811966,0.2332488030291036
137,TBC1D2B_proteomics,-0.44478800074311653,0.0003102355385519684,-0.05093006166207131,0.797540328654968,0.1920142401990088,0.3397307486531567,0.2137502438117939,0.06995798213913536,-0.24540733090923844,0.06826146644096405,-0.1719915477250617,0.2534713949487316,-0.07495254749578281,0.7380692068619844,0.06963049155754618,0.7032347022416174
138,ACSL1_proteomics,-0.4430988657917541,0.00033658784260935475,-0.04316779617657583,0.8308781885392197,0.08027435648066988,0.7375263383101538,0.37763635899490744,0.0005804958636698632,0.21160155644129564,0.1265531889533772,-0.189533755905868,0.19838715379039187,-0.10797441525186238,0.6021227185020491,-0.003013440090333039,0.9863892500463242
139,TMX2_proteomics,0.44247121596391603,0.00034359245912801863,-0.1525493162953241,0.31586018284493805,0.044973376384992866,0.863131946511878,0.12306043555518947,0.3362763987134253,0.0558527213431491,0.7528645071653248,0.13248866620826744,0.40531000561254055,0.00714362916357552,0.980362742109163,-0.19596784126297162,0.203821881918295
140,AFAP1L1_proteomics,0.44247019495352147,0.00034359245912801863,0.030380487121730165,0.8846815436360751,-0.1232477181046759,0.6308886827720026,0.21628195820785712,0.06628999301583538,-0.23259949127519652,0.0864181079021741,0.0856981712544419,0.6362524133305034,-0.02136512461252355,0.9397268672333481,,
141,PTBP3_proteomics,-0.4421726263221297,0.00034684433500291984,-0.2882018920875189,0.08978148326545508,0.06254062556022756,0.8032144208820953,-0.09714902651374739,0.5007134380105365,-0.12075684559542009,0.4368913650797739,0.2263483296400744,0.10917578062312967,0.13317109671728927,0.5298915287266488,-0.047397091963020034,0.8069754265317814
142,HLA-DMB_proteomics,-0.4420053958513874,0.0003476225330120655,-0.039792374152261535,0.8475419343770896,0.019519436069224266,0.9475389680038483,0.08811117898234859,0.5115559199863298,0.1774183042638892,0.21659407102029637,-0.29054674900402244,0.02839009010328756,-0.2014181632128988,0.23283784334238058,0.037077467411221574,0.8515791609885597
143,GPSM3_proteomics,-0.4413199028416614,0.00035636965045418616,-0.19818648587863258,0.16576463333384794,-0.005349685433990343,0.9877399047715464,-0.000985430644996177,0.9949112632248654,-0.3038027692637732,0.02011221370844722,-0.4163502879889822,0.0005880500381180913,-0.1522747349775717,0.41116280282071627,0.3322307208533201,0.02106127855251443
144,CTSS_proteomics,-0.44130470634471874,0.00035636965045418616,-0.22814501663561845,0.1004525377805964,-0.10863960636036739,0.6380554859225036,0.25104127479929383,0.02926393899453424,-0.2594522598648686,0.051482723926331804,-0.4785301637263124,5.44680563446764e-05,-0.2722282921499286,0.07329524249755406,0.09866894775591857,0.5680181392977408
145,B3GLCT_proteomics,0.43973627038719365,0.00038156649596622605,-0.03944826668609437,0.8494317229962953,0.05507448796795092,0.827651740489875,0.31883270737555147,0.00444933955710828,0.18567048171728184,0.19152572926415418,0.12934704891166612,0.41845733263993007,0.17007597281289796,0.3381910505740969,-0.1854321652907243,0.27474747272889266
146,CD300A_proteomics,-0.43969280266112104,0.00038156649596622605,-0.11187208927918381,0.610991839471885,0.046046681056806184,0.8599332478369776,0.2809979603695153,0.01682916161167156,-0.01778364901421249,0.9334657757779797,-0.22773158032906982,0.16137904916840878,0.028496620006905633,0.9171166048568276,0.09605527505241881,0.7089686547399169
