,Comparison,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Endo,P_value_Endo,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_colon,P_value_colon,Correlation_Lscc,P_value_Lscc
81,CDH6_proteomics,0.3747778093639797,0.00013242102130573834,0.20687934838175526,0.030120708194520982,-0.057212565910522685,0.5818336190280488,0.19818376111810845,0.07249170887632897,,,0.15944232725655946,0.18412774810549346,-0.08485533213390818,0.3803314441830209,,,-0.059736885101912725,0.5549318586007419
82,SLC7A11_proteomics,0.3745283992793051,0.00013390368581024496,0.14307119704104956,0.13593940053668066,,,,,,,,,0.051490366343838016,0.6861594161452642,,,0.041838533747395074,0.7309259280244013
83,MAPKAPK2_proteomics,-0.37380392790261385,0.0001382982064186553,-0.014154510753340526,0.8833173204291643,-0.1146733492458184,0.2684858750974816,-0.08237098535330603,0.4591095362946334,-0.3581469148557264,8.49713195098987e-05,0.19090823618286856,0.045737912968579805,-0.25402994309817545,0.007688585743977853,0.15426774490103806,0.13137246575733194,0.055142031065077673,0.5672112136778827
84,MAP3K2_proteomics,-0.3731850787282377,0.00014215754835881228,0.04244441161274258,0.6597387015452096,-0.4241794993745035,1.8376834989419074e-05,0.0950658468430414,0.392609449139269,0.12736142198973185,0.1749689290180439,-0.07733836824797467,0.4219345805435663,0.11479658586375452,0.2345860097183681,0.2890836278491082,0.12826704870877453,0.19576123779875992,0.040405196881385316
85,MAPK13_proteomics,-0.4092096496132467,0.00014874746767762028,0.17963849443566118,0.060401947246759,-0.0918396468637748,0.37606782219659424,0.13002373152734364,0.2413620936941663,0.008686516290056172,0.9265894992323871,0.2792365828322856,0.00313478653972159,-0.04617079866386353,0.6335513174369133,-0.37216992395217,0.0001742353254502877,0.14400018889619678,0.13338971160456106
86,TPM3_proteomics,-0.3700620681314695,0.00016320282515062772,-0.2415718363847234,0.2787752401616108,-0.0894055860607444,0.38890269121336735,-0.10410866044810732,0.34894416011395796,0.16319546652467687,0.08139286143817004,-0.14512519007668606,0.13035110402700478,-0.07515936260549354,0.4373123204841445,0.017038412857187598,0.8684359410242221,-0.07592626664184457,0.4304840953609568
87,VCL_proteomics,-0.3683183134509628,0.00017617402349085116,-0.18287931690521936,0.05583722941328792,0.1201155871756142,0.24627413687077235,0.3116648375800583,0.00412885015866869,0.3220372527383705,0.0004485785470225715,-0.1477973492728947,0.12334614245793618,0.10412152093272156,0.2812749221224676,0.2212547241134568,0.029411558654072162,0.008139411452126884,0.9327439174659151
88,TLN2_proteomics,0.3673087217598948,0.00018411373009458984,0.2795868837438622,0.003095787112854748,0.1616079960140846,0.11767408406530065,0.06003653448158745,0.5897829548044449,0.14699164831028633,0.11697041071004835,0.016248390570094345,0.8662065105534229,-0.08918810908348522,0.35639520359494226,-0.14361259751047506,0.16050647838282356,-0.07442510948152509,0.4396805561940949
89,EML4_proteomics,-0.36651357777670224,0.0001905986481841441,0.03637870779965703,0.7059436211891413,0.2221394122869459,0.030495507569182487,0.26672929085873115,0.014789170319154357,0.362272848337142,6.934519170588282e-05,0.3967119714949373,1.781503546435361e-05,0.01378028921904395,0.8869074010128942,-0.36728261512041815,0.0002150608675986411,0.0386052754020185,0.6888475250562304
90,MKNK1_proteomics,-0.36520761912544303,0.00020170980567473017,-0.18291987706265786,0.10893936381996266,-0.2594016338641354,0.011133673076162892,0.20876061813710484,0.1006000557494992,0.42686407410511895,1.962249500450154e-06,-0.006519559648897513,0.9461061907746426,-0.15276226275786156,0.11278007346777025,,,0.10765411557661604,0.2629504948372077
91,CSF1R_proteomics,-0.3651030859462144,0.00020262458040608202,-0.07769663838535829,0.4285654865813443,-0.0482839204336776,0.6531918262348362,0.1147084344770006,0.3017873901391365,0.09571434185510334,0.30889309456437203,-0.03905938299895828,0.6853796017614558,-0.15582569848392958,0.10565997648848688,0.2364681579308364,0.0982633867029214,-0.0587723574440049,0.5419309135784001
92,BCAN_proteomics,0.3641277213047557,0.00021134683651770372,-0.040591793721410564,0.6737254312889586,,,,,,,,,0.3215062789033756,0.0006522501552371942,,,,
93,SLC26A2_proteomics,-0.3610927722868609,0.00024075656566016802,0.2652531227945755,0.2452049601960261,0.2902475196026544,0.0043277892426136794,0.0506957856644515,0.6490020308965998,0.07089136282221974,0.5746875029423778,-0.0933928698332807,0.3867810245148541,-0.07372946471640418,0.44610679098323336,0.024890070456387026,0.8087814398570438,0.11928373179206893,0.22551401716700914
94,CDK6_proteomics,0.3601296394614616,0.0002508519302529285,0.10883342774106322,0.2577266180210652,0.2518344015023992,0.01382029777181514,0.04443777287360087,0.6899633847853514,0.5505854145057493,1.8318707686012927e-10,-0.3043224756572464,0.0012278706709936329,0.19624930113402453,0.04083368425342799,0.16497048448572935,0.1160678276970651,0.08250960058118939,0.3914753384518932
95,PHGDH_proteomics,0.3596728937391537,0.0002557747944005079,-0.10473063822085596,0.2762094527396422,-0.20082681240161146,0.05100531284122311,0.2533751262005771,0.02082171646609401,0.4464257331864679,5.712290341246574e-07,-0.15152094976352862,0.11407270132767597,0.12175363173514707,0.20724103697131405,0.013967464182563116,0.8919897873715773,-0.07838753082939512,0.4156465233232405
96,SRPX2_proteomics,-0.35866741612087266,0.00026692777888275915,-0.06121243414328297,0.5252564780043135,-0.0866538142820832,0.40372440583452623,0.061357127971672414,0.5816116129956691,0.06618096751223071,0.4822242394713078,0.3098471267003894,0.0009875834616494355,0.2707697409614096,0.0044032587933192,0.029464936763299057,0.7852278638757506,0.023445435558076846,0.8079107293311946
97,DAPK3_proteomics,-0.3583710809468912,0.0002702994076510297,-0.11006470931756797,0.2523487542963736,0.15499740362526004,0.1336640896487198,0.06303785570263562,0.5712876879254318,0.4240133914115208,2.3339895812435743e-06,-0.002959825560447792,0.9755180759187572,0.10619580059934207,0.2717481445032755,0.060285603045281674,0.5574850520874374,-0.02167090585716312,0.8221999392408333
98,HLA-DMA_proteomics,-0.3736784021111519,0.00028582305076621777,0.12319482050697632,0.19976951564322634,0.16485274841537434,0.1103865444752794,-0.002345078802393978,0.983213189607502,0.1345726695651901,0.20602060313689147,-0.027737806206046604,0.7736157124096447,-0.2522810724697884,0.010144857349201472,0.027898002545343983,0.8412853899625027,-0.11946782402784438,0.2138187556864199
99,GNA12_proteomics,0.3565882281609525,0.0002914275516935209,0.0282643133735717,0.7694374453772953,0.17007917640472947,0.0993915529286732,0.18010524291708108,0.10324827080209904,0.12754121346067804,0.1743558140176186,-0.13020001973479398,0.30125456820644964,0.18577620431441672,0.06995628115946677,0.16435472145319405,0.10768593858972368,0.12263053635822248,0.2018528177246132
100,SLC2A5_proteomics,-0.3563939482540754,0.0002938196675291627,0.22596795962270114,0.01761146308687827,,,,,,,-0.07269379425979755,0.5410767755936606,-0.08855625566287273,0.4317708991301635,,,-0.0077498992809290875,0.947385953234464
101,HK3_proteomics,-0.3550444606852368,0.00031094167199171544,-0.19307070676935967,0.043293554592299915,-0.1805229221063369,0.08000790851260157,0.3031607759714557,0.005337541431528204,0.4357425116199869,1.1314813956144748e-06,-0.1307303226698351,0.17341945819814464,-0.15241558105804914,0.11360877639477455,0.18568877909224868,0.06860902675358482,0.0974019849631926,0.31139452046624183
102,SLC6A11_proteomics,0.3548616203314197,0.00031333096480423337,,,,,,,,,,,0.30484298517105723,0.11471657009569,,,,
103,ITGA3_proteomics,-0.3546665537963395,0.0003158986700677399,0.2744525559497005,0.0037134104215448853,0.3345666543559581,0.0009202899774138477,0.1578684228821173,0.15404357379629746,-0.0613276124874324,0.5149857432795748,0.10147782848947604,0.2914819325139335,0.28800161955928977,0.0023912286879841363,0.3175700425673233,0.0015263358734776903,0.2352469617939243,0.01336360655783026
104,NOTCH1_proteomics,0.35463115033557435,0.00031636676758835735,0.08754834491045158,0.37218229755063303,-0.003109418791361077,0.9761422415079196,0.10055835975164934,0.4110044473720935,0.1202878253139015,0.2003670734355308,-0.12182542795306688,0.20485219764114174,0.18278061312945065,0.06460494136414358,,,0.22434782142354287,0.01846201826980405
105,ITGB2_proteomics,-0.3526580005947523,0.0003434888392639968,-0.07693363142934552,0.4243749539118195,0.24841259249895786,0.015209490944699106,0.017994058668173822,0.8717306717495902,0.2903684317992879,0.0016441897429484676,-0.015371194484806115,0.8733677456209619,-0.19933506422620265,0.037706675616594416,0.2477328138938469,0.014424268158243929,-0.030323507636462736,0.7531603879498581
106,PTPN1_proteomics,-0.3497352972098631,0.0003876150717203469,0.06138896719272791,0.5240602479886596,0.0221954681759774,0.8309392833672072,-0.15355977540965507,0.16574222926288834,-0.10953352217222774,0.24389989797322725,0.014989313695782637,0.8764885704250966,0.054235057577469936,0.5754009078497164,-0.1549066531971011,0.12976314791455,0.15255540062278858,0.11159500738624856
107,ARPC5_proteomics,-0.3493002339969434,0.0003946123735520282,-0.2545802031556165,0.0072762065723529,-0.3386211271517834,0.000789309450005515,-0.035269046030582084,0.7515912815746159,0.35393930986537336,0.00010424159448105407,-0.27030297819552546,0.004290947477368872,-0.2434495037737885,0.01074495759600293,0.03378733779103113,0.7424983850724309,-0.0008938452755914776,0.9926056013403084
108,GNGT2_proteomics,-0.5003292956283951,0.00039885239020096057,-0.4197930688019643,0.0366958121254992,-0.045796198763665294,0.6984229146676976,,,,,,,,,,,,
109,MAP3K4_proteomics,-0.3480943683310519,0.0004146185569613081,0.18828461845137698,0.04885636820070571,0.03888060330805312,0.7083403592872359,0.07295111211872815,0.5122031531053548,0.053563758497563514,0.569667878373701,-0.1469356118913815,0.12557275764965456,0.3417282543593299,0.00027611548794380137,0.20527201015044247,0.20998160412792252,0.3346729152268477,0.00035209526811371214
110,PPP2R5C_proteomics,0.34628815695909193,0.0004463341525078958,-0.11785944855559928,0.4872231789170381,0.17344106295220935,0.09278620674023408,-0.09555280847599418,0.3901783966528547,-0.2710860534705187,0.004738586184617689,-0.12847781807598474,0.2222630576639129,0.28192962934681604,0.002978087241260353,-0.010892781440395488,0.9156665949923704,0.01804263850872284,0.8515929629014741
111,COL6A1_proteomics,-0.34609354022355354,0.0004498812657864529,-0.12256317170947024,0.20210256348523545,0.2607915667479129,0.010693255336800196,0.1859707310567411,0.09231744131494796,0.13677596091416172,0.14495220805819264,0.11244864869534596,0.24215687874538044,0.12178505423172385,0.20712293793416486,0.2979537686527529,0.0030357334375152104,-0.03722799377516603,0.6994047733751189
112,IKBKG_proteomics,-0.34508442012992513,0.00046869245690270517,-0.2418719685567441,0.010905475586590305,-0.1449202654953493,0.16114890528454426,-0.2108912706308928,0.05565130966637283,-0.17211023296555492,0.06587635154040879,,,-0.12933949222319827,0.18011087582593752,0.2603658564708492,0.010005208935152813,-0.008433612448932204,0.9371191080037076
113,MET_proteomics,-0.3446038960757422,0.00047790149895745253,0.24163831647796985,0.010984913030180428,0.2702378608256971,0.008083665026146542,0.13663021331458935,0.2593848664164597,0.4510636775199252,7.889146850149045e-05,0.4856915074389204,7.518188139392322e-08,0.17217612255390766,0.07341499171759472,0.09258223239554488,0.3722039556953671,0.20361991326287648,0.03287605022490639
114,COL3A1_proteomics,-0.34426920070871864,0.0004844136341977637,-0.014445940860172387,0.8809324027237796,0.3403688758249196,0.0007382899524019802,0.27523459117641824,0.01179160416263095,0.10565478772237742,0.26110102387109696,0.011022296220230404,0.9090113246283716,0.25538333849956585,0.007359195407066031,0.190774241980947,0.061236921821335576,-0.0863165230977663,0.3699171142409936
115,SERPINA1_proteomics,-0.34387587437684275,0.0004921706184996008,0.0426076064964958,0.6585121409767746,0.08626997968702746,0.4058179454865259,0.30250009773182696,0.005443412250467092,0.1638452633420334,0.08017098488633184,-0.2166657714361631,0.022994345394676027,0.0012341760132755786,0.9898379159300178,0.2111946160822553,0.037843564382729324,-0.04387697455028574,0.6490027895524795
116,COL11A1_proteomics,-0.3596042101601622,0.0004994868951902028,,,,,0.06539460785976656,0.556957118850714,0.15224834927384415,0.10430543146773448,0.2957588844892689,0.0017068459852866468,0.3884581110361827,2.9928455773554828e-05,0.07479751920950575,0.4761152546378645,0.06783588442839382,0.4813374855420725
117,TGFBR2_proteomics,-0.3971888479177405,0.0005027032905438946,-0.018975914138447944,0.8440112396708721,0.05100559703247811,0.6469997562174864,0.07479282408376609,0.6095257525594514,,,-0.09136258428208123,0.34248847444832137,-0.25281863064110505,0.04559678772191312,,,-0.0062325299179847036,0.9484755864593624
118,CSPG4_proteomics,0.34266242342119035,0.000516825812910932,0.15498563905504975,0.1059389298260252,0.12363932110372618,0.2325874212373017,-0.04478731942025223,0.6876504119761565,0.4382872006533078,9.635119104251438e-07,-0.06592480432609048,0.4938036692761605,0.2365734055434391,0.01326079720266855,0.3376749093488488,0.0007182220191689307,0.2191341662939692,0.021443992713213428
119,VASP_proteomics,-0.34248485584902466,0.0005205272416580633,-0.14498778786660374,0.13071936019903332,-0.11788963150874444,0.25520088408946595,0.027677267773583147,0.8038439441293882,0.3862813437183968,2.0091822480067486e-05,-0.2744761907374834,0.0037103309243740937,-0.06378258238044911,0.5099574663033091,0.10966187590753512,0.28494729576300115,0.09763234435524376,0.31024605756679025
120,ITGB5_proteomics,-0.3417002514087034,0.0005371754012151342,0.2526682839750064,0.0077426320922910985,0.44692228692128144,5.62120755645376e-06,-0.19976941696107509,0.07018990776007822,0.09117605343127644,0.3324986421714398,0.2899186354239408,0.0021247083670136698,0.334604396987944,0.0003762919160593502,-0.0041406769178175115,0.967891874781129,0.17787473090098535,0.06301165254313608
121,TAB2_proteomics,-0.3407356120135813,0.0005583124928515724,-0.17994550130655929,0.05995684892667168,-0.22542711819271444,0.0280590546838602,-0.0003244524234120028,0.9976773027256116,0.17631336700121547,0.059444755912475576,0.11868616504641193,0.2168523275953987,-0.06205376470682913,0.5215165617994797,-0.021169599691999042,0.8369342111825285,0.07685410469416495,0.4248554174194103
122,CYP1B1_proteomics,-0.3398647408666793,0.0005780470801274045,-0.17626591836417355,0.07069514410800155,0.24338883264236585,0.017467607988076218,-0.01080036534999214,0.92280058561614,0.48206733024007,4.8990816110856654e-08,0.01798897184095822,0.8520293573801457,0.009956127598734337,0.9200995662595932,-0.06391508327797217,0.5339638999758244,-0.2340068151445577,0.013873886939701673
123,EIF4EBP1_proteomics,-0.3392603048648328,0.0005921176934398348,0.46748729387527793,2.6190800667532964e-07,-0.2386411314948782,0.01986169362511352,0.17028933012024047,0.12376845006662893,0.2612345284957537,0.004802875392260754,-0.26634791557572624,0.011637446769333348,-0.021376284646831847,0.8253827093071566,0.18825616065415465,0.2102366318372768,0.19753848872376525,0.038587046797441966
124,CDKN2A_proteomics,-0.3386550356017326,0.0006065215480061561,-0.11087614186016682,0.24884711812878896,-0.25651357611296205,0.012099742913443977,-0.07494874927841973,0.5006875588390479,0.30023740297942825,0.001113853415744658,0.2445346513464788,0.010035154821220213,0.019364249543503992,0.8852818316841404,0.21985380261165974,0.035224416566395585,-0.011976733248647849,0.9160259182802076
125,CASP7_proteomics,-0.3379765703481045,0.0006230483607189615,0.06022205343784781,0.5319929811101695,-0.0513055146959689,0.6214688210735011,0.042017903533413566,0.7060528276838631,-0.07037279781639058,0.4548539912293779,-0.0030387549592707785,0.974865428891918,-0.11442626493706187,0.23610904272266056,0.2458599900772581,0.015206085522118204,0.13411423907435782,0.1624578169509234
126,SLCO2B1_proteomics,-0.3375203378035844,0.0006343926072893435,-0.1503692944602079,0.16199749220230286,,,-0.12208348668550276,0.3250278661976421,,,-0.16712887304685609,0.09316241917124687,-0.4737734388332218,0.02238924219524841,,,-0.15918081470815282,0.09670544112269472
127,RASSF5_proteomics,-0.35187497015044145,0.0006714734143645817,-0.1374952218724258,0.21514530511780824,-0.1026118252717418,0.35595485185867737,0.09142221837683318,0.4321965858540629,0.23638480042975,0.014233741874665647,-0.08526997966083562,0.4113020919927301,-0.20139949042947808,0.03572883365419325,0.1279720078607747,0.4503584523600472,-0.007146450678422964,0.9409329435764492
